-74.07933807373047,-78.51939392089844,-91.51778411865234,-93.83857727050781,-94.9686050415039,-93.31478881835938,-88.77447509765625,-88.64675903320312,-91.55249786376953,-67.35582733154297,-51.82862091064453,-46.31930923461914,-48.08005905151367,-55.05757141113281,-59.06026840209961,-59.55863952636719,-64.30546569824219,-71.98054504394531,-76.14153289794922,-77.13990020751953,-67.99915313720703,-56.46074676513672,-51.39657974243164,-51.73365783691406,-54.495635986328125,-56.242706298828125,-56.6468620300293,-57.82793045043945,-56.97151184082031,-48.39950942993164,-45.46501541137695,-47.9719123840332,-48.15116500854492,-45.50049591064453,-46.52753448486328,-49.565704345703125,-50.93682861328125,-52.214622497558594,-56.805885314941406,-55.64378356933594,-53.84014129638672,-57.14118194580078,-55.767154693603516,-52.441932678222656,-49.49203109741211,-49.10978698730469,-53.516143798828125,-56.9764289855957,-56.20588684082031,-57.949886322021484,-60.625389099121094,-60.58010482788086,-58.87040710449219,-57.94929504394531,-57.18227767944336,-60.530364990234375,-63.084739685058594,-63.135047912597656,-64.73822784423828,-62.10340881347656,-59.96951675415039,-61.907859802246094,-65.96650695800781,-72.85101318359375,-73.9538803100586,-74.09381103515625,-73.75281524658203,-70.27848052978516,-71.54512023925781,-77.9497299194336,-78.07305908203125,-74.79975891113281,-73.90838623046875,-67.21197509765625,-58.867828369140625,-58.23688507080078,-64.78207397460938,-73.85810089111328,-76.66999816894531,-78.85070037841797,-79.56780242919922,-78.05188751220703,-78.45890808105469,-78.9599609375,-80.43582153320312,-82.94827270507812,-82.33811950683594,-81.9639892578125,-74.57264709472656,-66.87733459472656,-66.99006652832031,-73.60150909423828,-80.82310485839844,-83.55455017089844,-82.04463195800781,-82.36721801757812,-84.29914855957031,-84.75137329101562,-84.42557525634766,-85.8403091430664,-85.5706787109375,-84.09867095947266,-83.15045166015625,-76.27276611328125,-69.90363311767578,-70.60305786132812,-76.49394226074219,-78.8966064453125,-80.52369689941406,-82.15391540527344,-82.7640609741211,-82.78297424316406,-80.86653137207031,-80.23773956298828,-82.99844360351562,-82.34733581542969,-80.07603454589844,-77.37249755859375,-70.13662719726562,-64.54857635498047,-65.52994537353516,-70.01368713378906,-72.29462432861328,-72.83857727050781,-73.05293273925781,-72.94491577148438,-73.85149383544922,-72.47206115722656,-68.6656723022461,-65.42295837402344,-65.6617202758789,-69.49467468261719,-71.66320037841797,-66.7299575805664,-61.64295196533203,-62.36940002441406,-68.09327697753906,-74.6396484375,-75.81736755371094,-76.66539001464844,-78.21558380126953,-75.66231536865234,-73.86229705810547,-74.49406433105469,-77.8952865600586,-78.78984069824219,-75.88489532470703,-73.28910064697266,-67.9273681640625,-64.33946990966797,-66.8476333618164,-72.55120086669922,-76.89136505126953,-77.86566925048828,-76.16768646240234,-75.98092651367188,-76.78510284423828,-75.90585327148438,-74.95021057128906,-75.68539428710938,-76.84666442871094,-75.23841094970703,-74.74291229248047,-73.35989379882812,-70.96220397949219,-72.50645446777344,-76.07727813720703,-75.87159729003906,-76.1162109375,-78.31248474121094,-78.39273071289062,-79.2314224243164,-76.73440551757812,-79.27941131591797,-81.53968811035156,-80.71472930908203,-81.37075805664062,-79.2216796875,-75.69546508789062,-74.8988037109375,-77.86801147460938,-80.94661712646484,-82.12153625488281,-82.2391357421875,-82.47218322753906,-81.52771759033203,-81.14535522460938,-82.61090087890625,-82.54850769042969,-81.73625183105469,-80.06727600097656,-80.64530181884766,-80.78426361083984,-75.2666015625,-73.65708923339844,-75.47555541992188,-78.03673553466797,-77.30965423583984,-74.59105682373047,-74.43824005126953,-74.77061462402344,-70.37361907958984,-68.6310806274414,-70.00227355957031,-75.58660125732422,-76.92227172851562,-75.44416809082031,-74.5557861328125,-72.7363510131836,-72.55215454101562,-76.03376770019531,-79.612548828125,-83.23111724853516,-86.45140838623047,-84.80047607421875,-83.35059356689453,-85.27716064453125,-86.84423828125,-88.92525482177734,-87.935791015625,-87.27845001220703,-87.22503662109375,-87.79840087890625,-84.25537872314453,-83.0984115600586,-85.67716979980469,-88.44317626953125,-90.59517669677734,-89.80819702148438,-88.4568099975586,-89.63357543945312,-90.92646789550781,-90.32572937011719,-89.58708953857422,-93.09706115722656,-93.46939086914062,-89.35426330566406,-87.36225891113281,-84.16377258300781,-84.8621826171875,-87.77896118164062,-89.78160095214844,-89.40154266357422,-89.37785339355469,-89.847900390625,-89.18804931640625,-90.48843383789062,-89.22303771972656,-88.0124282836914,-89.62444305419922,-88.99693298339844,-87.13467407226562,-81.98808288574219,-77.52471160888672,-76.99860382080078,-77.68685150146484,-78.22686004638672,-79.18712615966797,-76.62886047363281,-74.96128845214844,-76.15557098388672,-74.80873107910156,-75.19194793701172,-77.39778900146484,-80.72113800048828,-82.04802703857422,-82.9768295288086,-82.30455017089844,-80.71119689941406,-81.48274230957031,-84.52667999267578,-87.25321960449219,-90.47074127197266,-89.76902770996094,-90.19588470458984,-91.30225372314453,-91.84371948242188,-92.83152770996094,-92.24076843261719,-93.7796859741211,-94.50003814697266,-90.89927673339844,-87.38723754882812,-85.01438903808594,-86.08856201171875,-89.00704193115234,-92.3184814453125,-94.09515380859375,-96.88728332519531,-98.26286315917969,-95.70258331298828,-94.27330017089844,-92.07814025878906,-92.17271423339844,-92.13557434082031,-90.01197814941406,-87.65392303466797,-85.47938537597656,-83.2431411743164,-84.38101196289062,-86.21409606933594,-87.41709899902344,-88.74565124511719,-90.82968139648438,-88.09867858886719,-85.6226806640625,-83.08897399902344,-81.93321228027344,-83.46642303466797,-83.41123962402344,-81.29385375976562,-81.60289764404297,-81.41184997558594,-78.00718688964844,-77.27056884765625,-78.24945068359375,-82.55607604980469,-81.072265625,-79.68661499023438,-81.98223876953125,-84.30197143554688,-85.873046875,-81.57452392578125,-82.53307342529297,-86.92922973632812,-86.32584381103516,-85.97120666503906,-86.18975830078125,-85.70117950439453,-87.61322784423828,-87.01979064941406,-88.50666809082031,-91.21540832519531,-93.70156860351562,-92.32725524902344,-88.94044494628906,-86.66695404052734,-87.97303771972656,-91.59603881835938,-92.25487518310547,-90.8492660522461,-89.84088134765625,-87.45032501220703,-85.09577941894531,-85.38920593261719,-86.93208312988281,-89.48805236816406,-90.05029296875,-89.34130859375,-87.89047241210938,-85.21958923339844,-83.626708984375,-82.43155670166016,-83.64449310302734,-85.41275024414062,-84.19099426269531,-83.36044311523438,-80.81571960449219,-78.869140625,-80.35371398925781,-82.73353576660156,-83.84040832519531,-82.15518951416016,-80.80154418945312,-80.65715789794922,-82.17378234863281,-82.59757995605469,-82.06037902832031,-80.35607147216797,-81.74722290039062,-85.357177734375,-85.16844940185547,-82.43008422851562,-82.79188537597656,-83.14743041992188,-82.86207580566406,-85.53666687011719,-84.36009216308594,-83.73616027832031,-85.69400787353516,-85.84873962402344,-86.39561462402344,-89.7525634765625,-87.98078918457031,-88.11927032470703,-87.61715698242188,-85.67098999023438,-84.58892822265625,-83.51588439941406,-84.25159454345703,-84.73644256591797,-85.1640625,-85.84078979492188,-87.71060943603516,-87.44284057617188,-86.1776123046875,-83.73866271972656,-82.34882354736328,-82.8055191040039,-83.85633850097656,-82.43213653564453,-80.52058410644531,-78.11460876464844,-76.30108642578125,-77.0693130493164,-79.4248046875,-81.9364242553711,-81.72825622558594,-82.12104797363281,-84.21650695800781,-86.83180236816406,-86.05895233154297,-83.84205627441406,-80.32494354248047,-80.61111450195312,-82.96691131591797,-81.78691101074219,-79.8604507446289,-79.84906005859375,-80.56379699707031,-82.94522094726562,-83.93951416015625,-84.35028076171875,-82.86851501464844,-84.53045654296875,-85.29646301269531,-83.34784698486328,-83.42606353759766,-81.58097076416016,-79.81706237792969,-80.1048355102539,-77.65229034423828,-77.38957214355469,-79.58474731445312,-82.43472290039062,-81.21116638183594,-80.23616027832031,-81.81776428222656,-83.60983276367188,-83.81744384765625,-82.8031997680664,-81.1673355102539,-81.41624450683594,-80.63309478759766,-79.87108612060547,-81.59648132324219,-83.2936782836914,-83.80368041992188,-83.5964584350586,-85.0180892944336,-86.94856262207031,-87.93165588378906,-89.41694641113281,-90.30767822265625,-89.8778076171875,-89.09426879882812,-87.68863677978516,-87.12555694580078,-86.93377685546875,-87.73772430419922,-88.51219177246094,-89.89989471435547,-90.64652252197266,-88.45298767089844,-89.51268005371094,-89.48081970214844,-90.83320617675781,-90.6146240234375,-93.22799682617188,-90.46118927001953,-86.21771240234375,-85.11418151855469,-85.67672729492188,-85.84733581542969,-84.9374771118164,-83.5438232421875,-84.40425109863281,-83.60565185546875,-81.2309341430664,-80.577880859375,-81.95309448242188,-81.13656616210938,-81.51344299316406,-82.22586822509766,-81.57545471191406,-82.37300109863281,-84.28111267089844,-89.35100555419922,-88.72007751464844,-89.58728790283203,-91.55709075927734,-91.8332290649414,-91.18949890136719,-91.87438201904297,-94.16433715820312,-94.55914306640625,-95.80889892578125,-98.16544342041016,-96.62287902832031,-96.16764068603516,-95.69253540039062,-96.76342010498047,-95.72574615478516,-95.24878692626953,-94.09645080566406,-94.41265869140625,-96.98326873779297,-96.99535369873047,-96.2794418334961,-96.15243530273438,-97.18140411376953,-97.090576171875,-96.74508666992188,-98.47941589355469,-98.33601379394531,-96.92961883544922,-94.71903991699219,-92.82455444335938,-92.73535919189453,-91.7838134765625,-89.68547821044922,-89.5980224609375,-87.61241912841797,-87.33605194091797,-88.94878387451172,-90.26329040527344,-90.18647003173828,-91.72241973876953,-93.27635192871094,-93.6521987915039,-90.91835021972656,-90.74208068847656,-91.99882507324219,-92.49655151367188,-91.02946472167969,-91.95742797851562,-92.5240478515625,-91.33837890625,-90.257080078125,-87.49093627929688,-89.99366760253906,-93.97633361816406,-93.73667907714844,-96.92829895019531,-97.73406982421875,-97.48880004882812,-96.48601531982422,-97.98287200927734,-100.65840148925781,-98.15040588378906,-99.93440246582031,-101.11717987060547,-98.26704406738281,-98.02977752685547,-101.57687377929688,-103.24028778076172,-102.84295654296875,-105.2071304321289,-103.9950180053711,-103.1100082397461,-102.23526000976562,-101.42117309570312,-100.76710510253906,-102.17034149169922,-102.98854064941406,-100.00411224365234,-98.42182159423828,-99.16976165771484,-100.80044555664062,-99.4926528930664,-100.5039291381836,-102.3848876953125,-102.00682830810547,-99.29776000976562,-96.12194061279297,-93.77384948730469,-91.65069580078125,-92.41131591796875,-92.88908386230469,-91.61372375488281,-90.91857147216797,-91.41223907470703,-92.06193542480469,-93.50006866455078,-95.15315246582031,-93.15420532226562,-92.1603012084961,-95.28321075439453,-91.29584503173828,-90.72250366210938,-91.64702606201172,-91.90293884277344,-92.05584716796875,-95.5716552734375,-93.6217041015625,-93.29832458496094,-96.10466766357422,-98.07984924316406,-99.33040618896484,-101.00418853759766,-102.87800598144531,-104.7286605834961,-100.69171142578125,-99.8324203491211,-99.32292938232422,-99.04206848144531,-100.09082794189453,-101.45796203613281,-103.51009368896484,-106.39930725097656,-103.10398864746094,-103.77242279052734,-104.06227111816406,-103.50068664550781,-103.67155456542969,-103.01031494140625,-103.0601577758789,-103.61491394042969,-103.22003173828125,-99.50924682617188,-98.16532897949219,-98.99947357177734,-99.40159606933594,-98.96170806884766,-100.50907897949219,-100.66206359863281,-96.83778381347656,-97.10768127441406,-98.31783294677734,-95.54474639892578,-94.68016052246094,-92.67417907714844,-92.68374633789062,-93.49247741699219,-88.86363983154297,-86.98844146728516,-87.26083374023438,-88.71170806884766,-92.11067962646484,-93.81790161132812,-92.07485961914062,-92.35527038574219,-92.77365112304688,-95.235107421875,-96.3071517944336,-96.24342346191406,-96.73100280761719,-97.90355682373047,-99.44267272949219,-101.00723266601562,-101.36287689208984,-101.72102355957031,-103.75877380371094,-102.16796112060547,-101.15716552734375,-103.34536743164062,-104.25003814697266,-102.274169921875,-104.08966064453125,-103.51936340332031,-103.10795593261719,-102.29270935058594,-102.30233001708984,-103.18321990966797,-103.78439331054688,-101.51399230957031,-101.01211547851562,-101.75910186767578,-104.163330078125,-104.1593017578125,-102.30133056640625,-103.12921142578125,-101.44314575195312,-99.14219665527344,-99.45680236816406,-100.61276245117188,-98.46870422363281,-96.5045166015625,-96.40178680419922,-95.8064193725586,-93.43611907958984,-91.61212921142578,-90.5036849975586,-90.23446655273438,-91.60546875,-91.42761993408203,-91.1182861328125,-89.79360961914062,-91.02996826171875,-93.32994079589844,-96.55288696289062,-96.47021484375,-97.86274719238281,-98.36760711669922,-96.77577209472656,-96.92039489746094,-97.82676696777344,-99.27169799804688,-101.49855041503906,-102.57442474365234,-100.46305847167969,-99.77076721191406,-100.51669311523438,-101.19995880126953,-100.71517944335938,-101.7972183227539,-102.45429992675781,-104.41294860839844,-103.82946014404297,-103.8558120727539,-103.89937591552734,-102.2198486328125,-103.16521453857422,-102.35585021972656,-100.49307250976562,-100.37396240234375,-103.06016540527344,-99.98675537109375,-97.72381591796875,-98.9778060913086,-100.17520904541016,-101.00787353515625,-101.09351348876953,-97.00418090820312,-94.97088623046875,-93.51190185546875,-93.84739685058594,-94.11405944824219,-93.74126434326172,-94.6905517578125,-96.19619750976562,-96.49565887451172,-94.78730010986328,-93.36224365234375,-95.42354583740234,-97.91312408447266,-98.05802917480469,-99.95589447021484,-97.26494598388672,-97.73025512695312,-99.00114440917969,-97.53079223632812,-99.09454345703125,-100.96785736083984,-99.70205688476562,-98.20689392089844,-98.9901123046875,-101.50447845458984,-102.02084350585938,-101.06815338134766,-101.54611206054688,-103.24347686767578,-103.18358612060547,-100.45219421386719,-98.1134033203125,-94.78661346435547,-94.7602767944336,-97.86372375488281,-99.48072814941406,-97.84428405761719,-99.48519897460938,-99.03282928466797,-96.66938018798828,-96.02091979980469,-99.03738403320312,-97.88079833984375,-95.96003723144531,-95.87423706054688,-96.770263671875,-95.47354125976562,-96.08627319335938,-96.58458709716797,-97.71012878417969,-98.55831909179688,-101.47522735595703,-102.82134246826172,-100.57670593261719,-102.16155242919922,-102.87303161621094,-101.44784545898438,-105.12147521972656,-101.70082092285156,-103.7152099609375,-103.55403137207031,-103.36424255371094,-104.13048553466797,-103.13717651367188,-102.58815002441406,-102.36865234375,-104.8777084350586,-107.18975830078125,-107.69066619873047,-108.72445678710938,-105.89256286621094,-104.912841796875,-103.57516479492188,-99.87977600097656,-99.75169372558594,-101.60688781738281,-99.41902923583984,-98.38639068603516,-98.12071228027344,-99.30641174316406,-102.31733703613281,-99.00870513916016,-97.49626159667969,-99.58604431152344,-98.54673767089844,-96.40235137939453,-97.9513931274414,-101.54914093017578,-106.02515411376953,-106.35078430175781,-105.44503021240234,-104.77325439453125,-105.43904113769531,-106.52226257324219,-107.52714538574219,-108.43560028076172,-112.47673034667969,-115.12757873535156,-110.66223907470703,-108.64707946777344,-108.33927917480469,-109.72573852539062,-111.66830444335938,-114.41043090820312,-114.38629913330078,-112.4483871459961,-112.797119140625,-111.75651550292969,-112.98661041259766,-115.00736236572266,-114.49687957763672,-112.86270904541016,-113.044189453125,-112.26545715332031,-110.53460693359375,-110.49446105957031,-113.49152374267578,-114.36886596679688,-110.71910095214844,-109.00991821289062,-111.16007995605469,-109.59600830078125,-109.87153625488281,-111.07267761230469,-108.32538604736328,-105.19046783447266,-102.89961242675781,-102.163330078125,-105.08396911621094,-107.28045654296875,-106.82003021240234,-109.00202941894531,-107.45292663574219,-106.7000732421875,-108.86833953857422,-110.24453735351562,-109.12425231933594,-108.44229125976562,-110.38969421386719,-111.20423889160156,-111.3548355102539,-114.39662170410156,-113.96783447265625,-112.6358642578125,-112.705078125,-113.12763214111328,-116.25550079345703,-120.22205352783203,-121.32440185546875,-119.20311737060547,-117.78178405761719,-117.20191192626953,-117.06549072265625,-119.06600189208984,-121.9406509399414,-124.94737243652344,-121.57439422607422,-120.65665435791016,-120.91141510009766,-119.9698257446289,-120.4402084350586,-121.44154357910156,-123.02562713623047,-125.49846649169922,-123.97909545898438,-120.91411590576172,-118.55850219726562,-117.20814514160156,-119.8067626953125,-120.38671875,-123.01170349121094,-122.40576934814453,-119.45159149169922,-119.49337005615234,-116.06105041503906,-113.68533325195312,-114.8313980102539,-117.11312103271484,-116.73776245117188,-112.80509948730469,-110.18608093261719,-110.28030395507812,-109.07341003417969,-110.52615356445312,-112.3392562866211,-113.95903015136719,-113.90137481689453,-113.36498260498047,-113.04000854492188,-112.38267517089844,-116.03141021728516,-122.42364501953125,-120.04772186279297,-117.28451538085938,-118.12666320800781,-119.50615692138672,-118.75946807861328,-120.28335571289062,-124.352294921875,-127.47752380371094,-125.18243408203125,-125.51750946044922,-126.84379577636719,-125.52976989746094,-123.70475006103516,-124.25474548339844,-126.01840209960938,-124.67643737792969,-126.78569793701172,-130.87527465820312,-129.9637908935547,-127.62583923339844,-126.64679718017578,-128.29042053222656,-128.67135620117188,-129.2894744873047,-128.68594360351562,-128.77345275878906,-125.00135803222656,-123.92594146728516,-123.27620697021484,-125.98914337158203,-128.55508422851562,-130.122802734375,-127.88591003417969,-125.69834899902344,-122.92476654052734,-123.09326171875,-126.50755310058594,-126.9619140625,-124.45097351074219,-122.2695541381836,-118.34883880615234,-113.59748840332031,-112.4417724609375,-114.50975036621094,-116.60640716552734,-116.94821166992188,-120.83657836914062,-120.66997528076172,-118.24905395507812,-118.59010314941406,-121.62947082519531,-124.11754608154297,-125.08525085449219,-128.4105224609375,-124.58100128173828,-121.70040893554688,-121.8172607421875,-124.75477600097656,-128.8834686279297,-132.86782836914062,-134.86207580566406,-138.21856689453125,-133.50775146484375,-130.62374877929688,-129.7271728515625,-128.38267517089844,-130.565673828125,-133.06082153320312,-131.71617126464844,-131.94692993164062,-133.38584899902344,-130.64349365234375,-129.08074951171875,-131.86973571777344,-133.66854858398438,-134.74404907226562,-135.68911743164062,-135.52325439453125,-134.71978759765625,-131.9766845703125,-131.74078369140625,-132.24354553222656,-131.38531494140625,-133.9220733642578,-139.48878479003906,-133.4864044189453,-126.67255401611328,-125.15628814697266,-129.88404846191406,-138.6829833984375,-140.0636444091797,-138.30418395996094,-136.47683715820312,-133.06748962402344,-130.5550994873047,-129.525146484375,-131.87513732910156,-134.94845581054688,-134.21731567382812,-133.64938354492188,-137.02757263183594,-139.1465606689453,-139.191162109375,-143.58041381835938,-150.189453125,-150.14356994628906,-152.1412353515625,-151.71754455566406,-150.56166076660156
